car_brand,car_tier,car_segment,damage_location,car_age,damage_type,damage_ratio,internal_damage_flag,car_model_val,repair_cost
Tata,Economy,Hatchback,front,14,dent,0.201,0,1.5,5300
Skoda,Mid,SUV,front,12,glass_damage,0.255,0,2.98,16900
Jaguar,Luxury,Sedan,rear,9,glass_damage,0.13,0,13.71,39100
Tata,Economy,SUV,rear,4,damaged_tire,0.107,0,7.25,5300
Toyota,Mid,SUV,front,3,glass_damage,0.036,0,12.97,12900
Nissan,Economy,Hatchback,front,3,dent,0.097,0,4.39,4500
Nissan,Economy,Hatchback,rear,8,glass_damage,0.039,0,2.59,4200
Mercedes,Luxury,SUV,front,11,dent,0.109,0,11.9,20700
Mercedes,Luxury,SUV,side,7,dent,0.056,0,22.67,17200
Kia,Mid,Sedan,front,7,glass_damage,0.203,0,6.08,15800
Maruti Suzuki,Economy,Hatchback,front,6,scratch,0.029,0,3.48,1300
Hyundai,Economy,Hatchback,front,5,glass_damage,0.169,0,3.77,8800
Honda,Mid,Sedan,rear,2,scratch,0.067,0,10.34,2800
Kia,Mid,SUV,front,7,scratch,0.162,0,8.5,4900
Volkswagen,Mid,SUV,rear,9,glass_damage,0.152,0,5.83,12700
Maruti Suzuki,Economy,Hatchback,rear,2,glass_damage,0.069,0,4.57,6200
Nissan,Economy,Hatchback,front,7,lamp_broken,0.041,0,2.67,4000
Kia,Mid,Hatchback,rear,7,dent,0.178,0,4.02,7700
Toyota,Mid,SUV,front,4,dent,0.217,0,12.99,17500
Renault,Economy,Hatchback,rear,3,lamp_broken,0.107,0,4.37,4700
Kia,Mid,SUV,front,7,glass_damage,0.145,0,8.42,17600
Tata,Economy,Hatchback,front,4,scratch,0.061,0,3.81,1700
Hyundai,Economy,Hatchback,rear,8,dent,0.203,0,2.51,4400
Hyundai,Economy,Sedan,front,7,dent,0.316,0,4.15,7600
BMW,Luxury,SUV,rear,6,glass_damage,0.189,0,32.61,47500
Tata,Economy,Hatchback,side,11,glass_damage,0.053,0,1.5,4500
Maruti Suzuki,Economy,Hatchback,rear,8,dent,0.188,0,2.21,4700
MG,Mid,Sedan,side,2,scratch,0.218,0,10.21,6000
Renault,Economy,Hatchback,front,3,lamp_broken,0.055,0,4.26,4600
Nissan,Economy,SUV,front,4,dent,0.097,0,7.62,5800
Tata,Economy,Hatchback,front,7,damaged_tire,0.027,0,2.71,2900
Hyundai,Economy,Sedan,side,4,dent,0.18,0,5.49,6000
Volvo,Luxury,SUV,front,4,dent,0.069,0,34.42,24700
Skoda,Mid,Sedan,side,4,lamp_broken,0.044,0,7.67,9700
MG,Mid,Sedan,side,10,dent,0.022,0,3.52,4200
Jaguar,Luxury,SUV,front,4,scratch,0.195,0,34.98,18500
Volkswagen,Mid,Sedan,side,12,scratch,0.042,0,2.59,2000
Tata,Economy,SUV,side,8,lamp_broken,0.107,0,4.4,5800
Nissan,Economy,Sedan,side,5,glass_damage,0.073,0,5.4,6600
Nissan,Economy,Hatchback,front,6,lamp_broken,0.208,1,2.97,17500
Maruti Suzuki,Economy,Hatchback,side,7,lamp_broken,0.15,0,2.84,6000
Mercedes,Luxury,SUV,front,6,dent,0.01,0,28.55,14500
Nissan,Economy,Hatchback,rear,4,damaged_tire,0.087,0,3.61,3600
Nissan,Economy,Hatchback,front,10,scratch,0.071,0,1.69,1700
Hyundai,Economy,Hatchback,front,14,lamp_broken,0.094,0,1.5,3600
Tata,Economy,Hatchback,rear,11,dent,0.221,0,1.5,4500
Kia,Mid,Hatchback,rear,5,scratch,0.069,0,5.2,2200
Maruti Suzuki,Economy,Hatchback,rear,2,scratch,0.109,0,4.71,1700
Hyundai,Economy,Hatchback,front,3,dent,0.122,0,4.8,5300
Hyundai,Economy,SUV,front,11,glass_damage,0.021,0,2.24,5700
Volkswagen,Mid,Sedan,front,6,glass_damage,0.031,0,6.82,9700
Tata,Economy,Sedan,front,14,damaged_tire,0.105,0,1.5,3400
Hyundai,Economy,Sedan,front,1,glass_damage,0.244,1,7.51,23400
Renault,Economy,Hatchback,front,11,scratch,0.106,0,1.5,1700
Maruti Suzuki,Economy,Hatchback,side,5,scratch,0.18,0,3.69,2200
Skoda,Mid,Hatchback,side,9,dent,0.16,0,2.99,7300
Tata,Economy,SUV,side,4,scratch,0.209,0,7.56,3300
Renault,Economy,Hatchback,side,2,dent,0.184,0,4.6,5600
MG,Mid,Sedan,front,3,glass_damage,0.082,0,9.15,12200
Volkswagen,Mid,SUV,front,4,damaged_tire,0.098,0,12.12,9600
Nissan,Economy,Hatchback,front,2,scratch,0.091,0,5.02,2100
Kia,Mid,Sedan,rear,3,dent,0.08,0,8.86,7300
Hyundai,Economy,Hatchback,side,5,lamp_broken,0.165,0,3.63,6600
Audi,Luxury,SUV,front,10,scratch,0.262,0,14.84,16800
Volvo,Luxury,SUV,front,5,scratch,0.167,0,34.31,17000
Skoda,Mid,Sedan,side,8,glass_damage,0.076,0,5.2,9800
Tata,Economy,Hatchback,front,9,scratch,0.171,0,2.11,2400
Toyota,Mid,Sedan,side,2,glass_damage,0.077,0,10.88,12600
Jaguar,Luxury,SUV,front,7,dent,0.26,0,26.96,42100
Tata,Economy,SUV,front,8,glass_damage,0.149,0,4.16,9300
Nissan,Economy,Hatchback,side,5,glass_damage,0.103,0,3.47,5700
Mercedes,Luxury,Sedan,front,3,scratch,0.276,0,28.71,20000
Skoda,Mid,Sedan,front,5,dent,0.026,0,7.71,6800
Maruti Suzuki,Economy,Sedan,front,10,dent,0.171,1,2.55,15600
Audi,Luxury,SUV,front,11,dent,0.247,0,11.77,32400
Skoda,Mid,Sedan,front,2,scratch,0.139,0,10.38,4700
Volkswagen,Mid,Hatchback,front,8,dent,0.202,0,3.69,10900
Renault,Economy,Hatchback,front,4,scratch,0.204,0,3.77,2900
Jaguar,Luxury,SUV,front,5,glass_damage,0.219,1,32.33,119500
Kia,Mid,SUV,front,1,scratch,0.033,0,14.26,3300
Toyota,Mid,Hatchback,rear,4,scratch,0.048,0,5.52,2000
Hyundai,Economy,Sedan,rear,3,dent,0.04,0,5.74,2700
Renault,Economy,SUV,side,5,dent,0.167,0,5.89,6400
Jaguar,Luxury,Sedan,front,2,lamp_broken,0.046,0,29.48,32200
BMW,Luxury,Sedan,front,2,scratch,0.029,0,31.51,7300
Hyundai,Economy,Sedan,front,4,dent,0.118,0,5.57,6300
Hyundai,Economy,Hatchback,front,1,damaged_tire,0.038,0,4.75,3500
Nissan,Economy,SUV,side,6,dent,0.074,0,5.66,4500
MG,Mid,Sedan,side,6,lamp_broken,0.087,0,6.87,10100
Maruti Suzuki,Economy,Hatchback,rear,2,scratch,0.146,0,4.43,2000
Jaguar,Luxury,Sedan,front,7,lamp_broken,0.118,0,18.2,34600
Honda,Mid,Hatchback,rear,1,scratch,0.067,0,6.91,2800
Tata,Economy,Sedan,rear,11,lamp_broken,0.244,0,1.89,6200
Maruti Suzuki,Economy,SUV,side,2,scratch,0.06,0,8.85,1800
Volkswagen,Mid,Sedan,rear,3,lamp_broken,0.024,0,9.88,8200
Mercedes,Luxury,SUV,side,3,scratch,0.253,0,41.23,18500
BMW,Luxury,Sedan,side,6,scratch,0.198,0,19.89,12600
Nissan,Economy,Sedan,rear,5,glass_damage,0.079,0,4.95,6000
Volkswagen,Mid,SUV,front,9,glass_damage,0.108,0,5.84,15700
Tata,Economy,Hatchback,side,5,dent,0.182,0,3.47,5100
Skoda,Mid,SUV,front,4,dent,0.264,0,12.28,18500
Skoda,Mid,Sedan,front,2,glass_damage,0.074,0,9.38,14300
Maruti Suzuki,Economy,Hatchback,rear,4,dent,0.165,0,4.15,4300
Honda,Mid,Sedan,front,9,scratch,0.081,0,4.43,3600
Kia,Mid,SUV,side,7,glass_damage,0.01,0,8.16,9800
Volvo,Luxury,Sedan,front,10,glass_damage,0.271,0,10.78,55100
Jaguar,Luxury,Sedan,front,4,damaged_tire,0.042,0,24.23,15600
Renault,Economy,Sedan,side,9,lamp_broken,0.076,0,2.96,4300
Renault,Economy,Hatchback,front,13,dent,0.187,0,1.5,4700
Nissan,Economy,Hatchback,front,12,dent,0.113,0,1.5,3500
Honda,Mid,Hatchback,front,5,dent,0.103,0,5.26,8500
Volkswagen,Mid,SUV,rear,2,dent,0.216,0,13.54,13600
Maruti Suzuki,Economy,Hatchback,front,7,scratch,0.01,0,2.9,1100
Skoda,Mid,Sedan,front,17,scratch,0.214,0,2.52,4000
Tata,Economy,Hatchback,front,5,glass_damage,0.2,0,3.53,7900
Toyota,Mid,Sedan,side,4,dent,0.058,0,8.95,6800
Toyota,Mid,SUV,side,6,lamp_broken,0.173,0,8.6,17200
Maruti Suzuki,Economy,Hatchback,rear,14,lamp_broken,0.113,0,1.5,3200
Tata,Economy,Hatchback,rear,3,dent,0.079,0,4.55,3200
Renault,Economy,SUV,front,3,damaged_tire,0.14,0,7.97,6700
Maruti Suzuki,Economy,Hatchback,front,4,damaged_tire,0.323,0,3.91,6800
Maruti Suzuki,Economy,Hatchback,side,5,glass_damage,0.111,0,3.57,6300
Volkswagen,Mid,SUV,front,5,glass_damage,0.034,0,9.87,14600
Mercedes,Luxury,SUV,front,9,glass_damage,0.15,0,18.35,59600
Mercedes,Luxury,Sedan,rear,7,dent,0.309,0,17.61,26000
Tata,Economy,Hatchback,front,6,glass_damage,0.17,0,3.3,7700
Skoda,Mid,SUV,side,6,scratch,0.076,0,9.25,3200
Kia,Mid,Sedan,front,8,scratch,0.207,0,4.77,5200
Renault,Economy,Hatchback,side,6,lamp_broken,0.085,0,3.14,3700
Honda,Mid,Sedan,front,7,dent,0.02,0,6.35,5300
Nissan,Economy,Hatchback,side,6,damaged_tire,0.071,0,2.88,3700
Skoda,Mid,SUV,front,2,glass_damage,0.175,0,13.29,23500
Volvo,Luxury,SUV,rear,3,dent,0.1,0,39.69,24000
MG,Mid,Sedan,front,1,lamp_broken,0.166,1,10.42,39400
Tata,Economy,Hatchback,rear,3,scratch,0.059,0,4.64,1500
Nissan,Economy,Sedan,rear,8,lamp_broken,0.061,0,3.59,3000
Honda,Mid,Sedan,front,4,glass_damage,0.109,0,8.84,15300
Tata,Economy,Hatchback,rear,8,scratch,0.033,0,2.47,1000
Tata,Economy,Hatchback,rear,2,glass_damage,0.023,0,4.95,4800
Nissan,Economy,Sedan,front,3,dent,0.115,0,6.22,5000
Renault,Economy,SUV,front,2,damaged_tire,0.14,0,7.79,7600
Maruti Suzuki,Economy,Hatchback,side,7,scratch,0.256,0,2.56,2200
Skoda,Mid,SUV,rear,6,scratch,0.175,0,9.22,4000
Maruti Suzuki,Economy,SUV,side,12,scratch,0.116,0,1.82,2000
Nissan,Economy,Hatchback,rear,3,scratch,0.113,0,4.53,1600
Hyundai,Economy,Hatchback,rear,13,scratch,0.27,0,1.5,1900
Nissan,Economy,Hatchback,front,3,lamp_broken,0.09,0,4.3,5400
Tata,Economy,Hatchback,rear,2,scratch,0.109,0,5.33,1800
Kia,Mid,Hatchback,front,4,lamp_broken,0.065,0,5.46,12100
Tata,Economy,SUV,front,5,dent,0.104,0,5.96,6300
Tata,Economy,Hatchback,front,4,lamp_broken,0.087,0,4.07,6100
Nissan,Economy,Hatchback,side,4,dent,0.138,0,3.97,4500
Honda,Mid,Hatchback,side,2,dent,0.228,0,6.16,11600
Toyota,Mid,Sedan,front,5,lamp_broken,0.105,0,7.49,16500
Jaguar,Luxury,Sedan,rear,1,scratch,0.279,0,32.5,16800
Hyundai,Economy,Hatchback,front,9,dent,0.234,0,1.96,5900
Skoda,Mid,Sedan,front,3,damaged_tire,0.153,0,9.12,8700
MG,Mid,Sedan,front,8,scratch,0.15,0,5.15,3900
Renault,Economy,Hatchback,rear,8,dent,0.158,0,2.46,4000
Tata,Economy,Hatchback,front,4,damaged_tire,0.045,0,3.84,4000
Nissan,Economy,Hatchback,rear,4,scratch,0.018,0,4.07,900
Hyundai,Economy,Sedan,side,7,damaged_tire,0.083,0,4.08,3200
Audi,Luxury,Sedan,side,2,dent,0.145,0,32.17,23900
Volkswagen,Mid,SUV,front,5,scratch,0.139,0,10.29,5600
Skoda,Mid,Hatchback,side,5,scratch,0.082,0,5.32,2600
Skoda,Mid,SUV,side,1,scratch,0.099,0,15.91,4700
Kia,Mid,Sedan,front,10,lamp_broken,0.122,0,3.53,14900
Maruti Suzuki,Economy,Hatchback,front,2,scratch,0.168,0,4.39,2800
Hyundai,Economy,SUV,side,13,scratch,0.082,0,1.92,1400
Renault,Economy,Sedan,side,1,damaged_tire,0.067,0,6.34,4000
Maruti Suzuki,Economy,Sedan,side,16,scratch,0.074,0,1.65,1300
Renault,Economy,Hatchback,side,8,dent,0.127,0,2.26,3700
MG,Mid,SUV,front,2,dent,0.098,0,14.18,11400
Toyota,Mid,SUV,side,5,lamp_broken,0.256,0,10.78,21500
Renault,Economy,Hatchback,front,3,dent,0.254,0,4.07,7300
Maruti Suzuki,Economy,Sedan,rear,8,scratch,0.05,0,3.56,1100
Honda,Mid,Sedan,front,4,scratch,0.033,0,8.73,2800
Renault,Economy,SUV,rear,11,scratch,0.068,0,2.33,1500
BMW,Luxury,SUV,rear,6,dent,0.071,0,29.61,16500
Mercedes,Luxury,Sedan,rear,0,scratch,0.064,0,32.38,7800
Tata,Economy,Hatchback,rear,4,dent,0.295,0,4.03,7000
Hyundai,Economy,SUV,side,8,scratch,0.131,0,4.32,2500
Mercedes,Luxury,Sedan,rear,1,scratch,0.156,0,32.33,11500
MG,Mid,Sedan,front,4,lamp_broken,0.103,0,8.7,15100
Skoda,Mid,SUV,side,5,glass_damage,0.126,0,10.92,16800
Hyundai,Economy,Hatchback,side,6,lamp_broken,0.139,0,3.43,4500
Volvo,Luxury,SUV,rear,8,glass_damage,0.055,0,19.95,32300
Maruti Suzuki,Economy,SUV,front,3,glass_damage,0.131,0,8.12,10800
Mercedes,Luxury,SUV,side,2,damaged_tire,0.147,0,41.91,25300
Nissan,Economy,Hatchback,front,13,dent,0.214,0,1.5,4600
Hyundai,Economy,Hatchback,front,1,damaged_tire,0.25,0,4.96,6300
Tata,Economy,Sedan,rear,4,lamp_broken,0.111,0,5.42,5600
MG,Mid,Sedan,rear,3,dent,0.066,0,11.01,5400
Maruti Suzuki,Economy,Hatchback,rear,3,scratch,0.059,0,4.14,1400
Hyundai,Economy,Sedan,front,1,glass_damage,0.124,0,7.98,7900
BMW,Luxury,SUV,side,6,scratch,0.249,0,31.24,16900
Tata,Economy,SUV,front,2,glass_damage,0.026,0,9.51,8700
Tata,Economy,Hatchback,front,4,dent,0.052,0,3.91,3600
Skoda,Mid,SUV,rear,4,damaged_tire,0.03,0,11.67,5600
Tata,Economy,Hatchback,front,4,lamp_broken,0.119,0,4.18,7300
Renault,Economy,Hatchback,side,6,scratch,0.066,0,3.13,1300
Renault,Economy,Hatchback,front,8,scratch,0.126,0,2.49,2200
Hyundai,Economy,Sedan,front,14,dent,0.077,0,1.75,3400
Renault,Economy,Sedan,rear,8,dent,0.137,0,3.86,3400
Kia,Mid,Sedan,side,8,glass_damage,0.152,0,5.53,11000
Tata,Economy,Sedan,front,3,scratch,0.093,0,6.47,2100
Renault,Economy,Hatchback,front,5,glass_damage,0.098,0,3.87,6300
Renault,Economy,Hatchback,front,6,dent,0.159,0,3.09,5400
Hyundai,Economy,Sedan,front,7,scratch,0.054,0,4.3,1600
Mercedes,Luxury,SUV,front,8,scratch,0.11,0,21.83,12200
Maruti Suzuki,Economy,SUV,front,8,dent,0.193,0,4.53,7100
Maruti Suzuki,Economy,Sedan,rear,9,glass_damage,0.082,0,2.99,5000
BMW,Luxury,SUV,side,11,scratch,0.215,0,11.24,12500
Jaguar,Luxury,SUV,side,6,damaged_tire,0.188,0,28.74,21200
Honda,Mid,SUV,rear,3,damaged_tire,0.168,0,12.45,9400
Maruti Suzuki,Economy,Sedan,front,7,scratch,0.191,0,3.95,2800
Hyundai,Economy,Hatchback,side,5,scratch,0.158,0,3.69,2400
Honda,Mid,SUV,rear,6,scratch,0.084,0,9.29,3100
Hyundai,Economy,Sedan,rear,7,scratch,0.014,0,4.27,1000
Kia,Mid,SUV,front,18,dent,0.195,0,3.27,11400
Jaguar,Luxury,SUV,side,2,scratch,0.058,0,41.73,10500
Tata,Economy,Hatchback,front,4,dent,0.023,0,3.96,2800
Maruti Suzuki,Economy,Sedan,rear,11,damaged_tire,0.041,0,1.77,2500
Honda,Mid,SUV,front,11,scratch,0.047,0,4.26,2800
Hyundai,Economy,SUV,rear,0,scratch,0.299,0,9.64,4000
Tata,Economy,Hatchback,rear,3,scratch,0.087,0,4.28,1500
Tata,Economy,Hatchback,side,6,dent,0.089,0,3.33,3300
Renault,Economy,Sedan,rear,3,scratch,0.235,0,6.27,2700
Hyundai,Economy,SUV,rear,2,dent,0.01,0,8.76,2600
Honda,Mid,SUV,rear,3,dent,0.097,0,13.17,8200
Audi,Luxury,SUV,side,3,scratch,0.237,0,39.75,17300
Renault,Economy,Hatchback,rear,5,dent,0.085,0,3.52,3300
Maruti Suzuki,Economy,Hatchback,rear,8,scratch,0.061,0,2.5,1200
Hyundai,Economy,SUV,front,6,dent,0.064,0,5.49,4200
Honda,Mid,SUV,rear,9,dent,0.038,0,5.59,5600
Maruti Suzuki,Economy,SUV,side,4,dent,0.086,0,7.8,5400
Hyundai,Economy,Hatchback,rear,7,lamp_broken,0.317,0,2.72,6900
Volvo,Luxury,Sedan,front,14,dent,0.12,0,6.75,18600
Volkswagen,Mid,SUV,side,10,scratch,0.208,0,4.92,5400
BMW,Luxury,Sedan,side,4,scratch,0.037,0,24.64,6800
Maruti Suzuki,Economy,Hatchback,front,2,glass_damage,0.241,0,5.23,10400
Kia,Mid,SUV,front,7,glass_damage,0.112,0,8.22,14600
Tata,Economy,Hatchback,side,11,dent,0.058,0,1.5,2700
Maruti Suzuki,Economy,Sedan,rear,4,glass_damage,0.055,0,6.04,5000
Honda,Mid,SUV,front,5,glass_damage,0.082,0,10.86,16100
Honda,Mid,SUV,rear,3,lamp_broken,0.089,0,14.19,13700
Tata,Economy,SUV,front,4,scratch,0.148,0,7.24,3400
Kia,Mid,Sedan,rear,3,dent,0.164,0,10.73,9400
Nissan,Economy,SUV,rear,6,dent,0.195,0,5.66,5600
Hyundai,Economy,Sedan,front,7,lamp_broken,0.156,0,4.05,7200
Nissan,Economy,Hatchback,side,3,damaged_tire,0.14,0,4.16,4400
Renault,Economy,SUV,rear,5,scratch,0.081,0,6.61,1900
Maruti Suzuki,Economy,Hatchback,rear,8,damaged_tire,0.055,0,2.51,2500
Mercedes,Luxury,Sedan,front,7,scratch,0.178,0,17.39,13400
Tata,Economy,Sedan,rear,1,dent,0.104,0,6.84,4600
Maruti Suzuki,Economy,Hatchback,rear,5,dent,0.11,0,3.64,3500
Renault,Economy,Hatchback,front,5,dent,0.095,0,3.76,4700
Toyota,Mid,Sedan,side,4,glass_damage,0.051,0,8.74,11000
Volvo,Luxury,SUV,rear,10,glass_damage,0.08,0,14.69,36800
Maruti Suzuki,Economy,Hatchback,rear,5,dent,0.242,1,3.58,15700
Renault,Economy,Hatchback,rear,4,lamp_broken,0.081,0,3.85,4300
Renault,Economy,SUV,side,4,lamp_broken,0.152,0,6.41,7700
Maruti Suzuki,Economy,SUV,rear,8,scratch,0.124,0,4.22,2000
MG,Mid,Sedan,front,8,glass_damage,0.115,0,5.48,12900
Honda,Mid,SUV,rear,10,dent,0.273,0,4.47,12800
Audi,Luxury,Sedan,side,4,scratch,0.037,0,27.69,6700
Hyundai,Economy,Hatchback,side,6,dent,0.151,0,3.25,4600
Tata,Economy,Hatchback,side,5,scratch,0.24,0,3.76,2600
Hyundai,Economy,Hatchback,front,4,scratch,0.109,0,3.61,2100
Honda,Mid,SUV,rear,4,scratch,0.259,0,10.84,5600
Toyota,Mid,Sedan,front,5,dent,0.203,0,7.38,13500
Volkswagen,Mid,Sedan,rear,4,dent,0.219,0,7.92,11200
Volvo,Luxury,SUV,rear,6,glass_damage,0.154,0,27.9,46100
Maruti Suzuki,Economy,Hatchback,front,6,glass_damage,0.086,0,3.17,5700
Jaguar,Luxury,SUV,front,15,dent,0.123,0,8.95,27000
Renault,Economy,SUV,side,2,glass_damage,0.132,0,8.49,9500
Nissan,Economy,Hatchback,rear,3,scratch,0.081,0,4.6,1500
Toyota,Mid,Sedan,side,4,dent,0.187,0,9.29,12200
Volkswagen,Mid,SUV,rear,2,lamp_broken,0.069,0,14.55,13600
Maruti Suzuki,Economy,Hatchback,front,2,dent,0.065,0,4.93,4200
Audi,Luxury,Sedan,rear,9,dent,0.037,0,12.98,10800
Hyundai,Economy,Hatchback,front,8,dent,0.191,1,2.47,16000
Hyundai,Economy,Hatchback,side,3,dent,0.209,0,4.31,5800
Renault,Economy,Hatchback,side,2,scratch,0.256,0,4.65,2900
MG,Mid,Sedan,side,17,lamp_broken,0.039,0,2.31,8800
Volkswagen,Mid,Hatchback,front,2,glass_damage,0.065,0,7.33,14200
Skoda,Mid,Sedan,side,12,dent,0.069,0,2.46,4900
Audi,Luxury,Sedan,front,9,scratch,0.077,0,12.44,9300
Toyota,Mid,SUV,rear,3,dent,0.112,0,12.35,10600
Nissan,Economy,Hatchback,rear,6,lamp_broken,0.017,0,3.13,2200
Nissan,Economy,Hatchback,side,6,damaged_tire,0.253,0,3.23,4700
Tata,Economy,Hatchback,front,6,glass_damage,0.121,0,3.23,6500
Hyundai,Economy,Hatchback,rear,5,scratch,0.227,0,3.65,2200
Audi,Luxury,Sedan,rear,10,lamp_broken,0.166,0,10.68,29800
Nissan,Economy,Hatchback,front,11,lamp_broken,0.317,0,1.5,9100
Renault,Economy,Hatchback,front,5,scratch,0.105,0,3.47,2200
Hyundai,Economy,Hatchback,front,6,damaged_tire,0.153,0,3.16,4900
Audi,Luxury,SUV,rear,6,lamp_broken,0.059,0,27.16,24400
Tata,Economy,Hatchback,front,4,damaged_tire,0.144,0,3.97,5000
Toyota,Mid,SUV,front,7,scratch,0.12,0,8.07,4700
Volvo,Luxury,Sedan,front,8,scratch,0.072,0,15.46,8900
Nissan,Economy,Hatchback,rear,2,damaged_tire,0.045,0,4.8,3100
Renault,Economy,Hatchback,front,1,scratch,0.105,0,5.1,2000
Hyundai,Economy,Sedan,side,11,lamp_broken,0.121,0,1.8,5000
Renault,Economy,Hatchback,rear,5,dent,0.119,0,3.58,3700
BMW,Luxury,SUV,side,6,dent,0.089,0,29.95,20300
MG,Mid,SUV,front,2,damaged_tire,0.057,0,14.15,8400
Hyundai,Economy,Hatchback,front,8,scratch,0.296,0,2.5,3000
Volkswagen,Mid,Hatchback,side,9,lamp_broken,0.126,0,3.1,10400
Skoda,Mid,Hatchback,side,1,lamp_broken,0.141,0,7.67,13100
Audi,Luxury,Sedan,front,9,lamp_broken,0.174,0,12.96,35600
Kia,Mid,Sedan,side,8,glass_damage,0.307,0,5.45,15800
Mercedes,Luxury,Sedan,rear,12,glass_damage,0.014,0,6.74,18900
Honda,Mid,Sedan,front,7,scratch,0.069,0,5.76,2900
Hyundai,Economy,Sedan,side,5,scratch,0.147,0,4.78,2200
Nissan,Economy,SUV,rear,4,scratch,0.137,0,7.51,2400
Toyota,Mid,SUV,rear,6,damaged_tire,0.063,0,10.06,6000
Volkswagen,Mid,SUV,front,6,scratch,0.107,0,10.08,4000
MG,Mid,SUV,rear,1,dent,0.116,0,14.5,10100
Hyundai,Economy,Hatchback,side,4,lamp_broken,0.09,0,4.35,4600
Nissan,Economy,Sedan,rear,1,damaged_tire,0.084,0,7.43,3800
Toyota,Mid,SUV,front,8,lamp_broken,0.142,0,7.81,18400
Mercedes,Luxury,SUV,front,7,lamp_broken,0.191,0,25.51,46700
Nissan,Economy,Hatchback,rear,6,lamp_broken,0.058,0,3.23,3000
Volkswagen,Mid,SUV,front,10,lamp_broken,0.083,0,4.93,15400
Volkswagen,Mid,Hatchback,side,1,lamp_broken,0.127,0,7.33,14100
Renault,Economy,Hatchback,front,3,dent,0.157,1,4.34,15100
Kia,Mid,SUV,rear,6,scratch,0.048,0,8.88,2300
Honda,Mid,SUV,front,4,scratch,0.253,0,11.38,7200
MG,Mid,Hatchback,front,2,dent,0.054,0,7.16,7100
Nissan,Economy,Sedan,side,4,glass_damage,0.17,1,5.38,19200
Maruti Suzuki,Economy,Hatchback,front,5,dent,0.064,0,3.65,4000
Nissan,Economy,Sedan,front,7,dent,0.096,0,4.34,4300
BMW,Luxury,SUV,rear,4,scratch,0.065,0,34.25,7800
Hyundai,Economy,Sedan,rear,8,glass_damage,0.183,0,3.6,7000
Mercedes,Luxury,SUV,rear,5,glass_damage,0.048,0,32.93,36200
Tata,Economy,Hatchback,side,7,dent,0.069,0,2.91,2800
Hyundai,Economy,Sedan,front,5,glass_damage,0.162,0,5.17,9100
Skoda,Mid,Sedan,front,4,glass_damage,0.119,0,8.56,17800
Hyundai,Economy,Sedan,side,4,scratch,0.229,0,5.42,3300
Nissan,Economy,SUV,rear,9,dent,0.249,0,3.8,6800
Nissan,Economy,Sedan,side,3,glass_damage,0.08,0,7.2,6400
Toyota,Mid,SUV,rear,7,damaged_tire,0.127,0,8.34,7000
Renault,Economy,Hatchback,rear,7,dent,0.152,0,2.82,3800
Skoda,Mid,Sedan,rear,5,scratch,0.058,0,7.87,2600
Renault,Economy,Hatchback,front,5,scratch,0.097,0,3.34,2200
Toyota,Mid,SUV,front,9,damaged_tire,0.111,0,5.71,8800
Honda,Mid,Hatchback,front,4,scratch,0.323,0,6.09,7000
Mercedes,Luxury,Sedan,side,4,damaged_tire,0.089,0,25.95,17000
Renault,Economy,Sedan,rear,3,scratch,0.228,0,6.07,2700
Volkswagen,Mid,Sedan,side,9,dent,0.032,0,4.62,4200
Tata,Economy,Hatchback,front,9,scratch,0.05,0,2.19,1400
BMW,Luxury,SUV,front,9,glass_damage,0.11,0,17.73,55100
Jaguar,Luxury,SUV,front,5,dent,0.243,0,32.15,42000
Renault,Economy,SUV,side,7,damaged_tire,0.07,0,5.15,3900
Volkswagen,Mid,SUV,front,7,lamp_broken,0.121,0,7.97,17200
Honda,Mid,Sedan,side,13,scratch,0.158,0,2.38,3200
Audi,Luxury,Sedan,rear,12,glass_damage,0.092,0,6.89,27800
Tata,Economy,Hatchback,rear,1,scratch,0.07,0,5.19,1600
Renault,Economy,Hatchback,front,2,glass_damage,0.179,0,4.59,9000
Tata,Economy,Hatchback,side,2,dent,0.12,0,4.87,4400
Jaguar,Luxury,Sedan,rear,12,scratch,0.051,0,6.73,4400
Maruti Suzuki,Economy,Hatchback,rear,2,scratch,0.15,0,4.8,2000
Volkswagen,Mid,Sedan,front,3,scratch,0.141,0,9.72,4900
Maruti Suzuki,Economy,Hatchback,side,3,scratch,0.106,0,4.31,1800
Maruti Suzuki,Economy,Hatchback,side,7,dent,0.119,0,2.68,3800
Maruti Suzuki,Economy,Hatchback,rear,3,dent,0.219,0,4.38,4800
Volkswagen,Mid,Sedan,side,4,scratch,0.102,0,8.65,3500
Tata,Economy,SUV,front,7,dent,0.195,0,5.26,7500
BMW,Luxury,SUV,side,3,scratch,0.116,0,41.33,12600
BMW,Luxury,Sedan,front,2,dent,0.215,0,32.86,34500
Maruti Suzuki,Economy,Hatchback,rear,2,lamp_broken,0.224,0,4.34,6900
Hyundai,Economy,SUV,side,6,dent,0.024,0,5.78,2500
Toyota,Mid,Sedan,rear,5,dent,0.16,0,8.68,9600
Toyota,Mid,SUV,front,3,dent,0.08,0,13.01,10000
Nissan,Economy,Hatchback,front,5,scratch,0.143,0,3.5,2300
Hyundai,Economy,Sedan,rear,8,dent,0.217,0,3.46,5300
Hyundai,Economy,SUV,front,4,scratch,0.022,0,7.16,1800
Volkswagen,Mid,Sedan,front,5,dent,0.167,0,7.73,12600
Nissan,Economy,Hatchback,rear,10,lamp_broken,0.048,0,1.67,2900
